uid,name,airline,text,tweet_created,tweet_city,tweet_state,Chosen
681461037,smw04,US Airways,@USAirways  Interesting you forward compliments but never complaints!  World's worst airline #GoingForGreatnessFAIL,2/22/2015 18:17,Salt Lake City, UT,Not chosen
681461038,JeffGRogers,US Airways,"@USAirways - flights 4500 AND 403 delayed for ""crew availability?""  What gives? I'm getting to TPA 2.5 hrs past my scheduled arrival.",2/22/2015 18:16,Quincy, MA,Not chosen
681461039,mneese11,US Airways,"@USAirways how is it that the airport (DCA) and the airline mess up our flights, but also will not cover our hotel costs? At DCA for 5hrs...",2/22/2015 18:16,Indianapolis, IN,Not chosen
681461040,RyanEthanBeard,US Airways,@USAirways in line for 90 min after mechanical issues caused me to miss my flight. 1 rep for 20 upset people. http://t.co/XFWXsRwkHa,2/22/2015 18:16,Salt Lake City, UT,Not chosen
681461041,maxtheminidoxie,US Airways,@USAirways the entire flight crew on flight 738 from BOS to PHL is doing a wonderful job and making this experience not totally suck. _Ù÷_,2/22/2015 18:16,Boston, MA,Not chosen
681461044,JonTechie,US Airways,"@USAirways @AmericanAir major issues getting out of Boston, but your crew has been exceptional. Let's see how things roll out in Philly.",2/22/2015 18:07,Tucson, AZ,Not chosen
681461045,SmileyNthahood,US Airways,"I've been trying to set up my phone interview for days, and hoping the position won't be filled because the link doesn't work. @USAirways",2/22/2015 18:05,Salt Lake City, UT,Not chosen
681461046,elias02,US Airways,@USAirways do you have an email??,2/22/2015 18:03,Salt Lake City, UT,Not chosen
681461047,Mark_Shires,US Airways,"@USAirways - had to call to find out I was re-booked tomorrow, why ask for my number an email for day of info",2/22/2015 18:02,Winston Salem, NC,Not chosen
681461049,johntrack,US Airways,@USAirways thanks to the whole team for an on-time flight despite inclement weather http://t.co/eQePkkPSXM,2/22/2015 17:59,Salt Lake City, UT,Not chosen
681461051,miscgal,US Airways,@USAirways what happens to frequent flyer miles earned once merger is complete with AA?,2/22/2015 17:54,Salt Lake City, UT,Not chosen
681461052,dooriesstories,US Airways,@USAirways got off stand by list and on earlier flight to DCA. What is the status of my checked bag? Was supposed to be on #4047 thanks,2/22/2015 17:53,Dallas, TX,Not chosen
681461053,Geneva_Sands,US Airways,@USAirways why does this flight keep getting delayed Late Flightr and Late Flightr?,2/22/2015 17:43,Washington, D.C. ,Not chosen
681461055,beoliu,US Airways,@USAirways I have contacted them but only got an automated response that won't give me the code.,2/22/2015 17:39,Tucson, AZ,Not chosen
681461056,MikeDobbinsPHX,US Airways,"@USAirways @GregWallace66 Yea, they will give you 5 cents on the dollar!",2/22/2015 17:37,New Orleans, LA,Not chosen
681461057,weezerandburnie,US Airways,@USAirways Really a letter that says you will discuss serving drunks more drinks that doesn't help the current situation,2/22/2015 17:36,Bellevue, WA,Not chosen
681461059,weezerandburnie,US Airways,@USAirways @AmericanAir so does that mean @AmericanAir that you might care about my sister be assaulted on one of your flights,2/22/2015 17:35,Bellevue, WA,Not chosen
681461060,thestustein,US Airways,@USAirways on top of that a dozen ppl missed connections and you have ONE person at customer service? Abysmal!,2/22/2015 17:34,New York, NY,Not chosen
681461064,weezerandburnie,US Airways,@USAirways @AmericanAir  worst customer service ever how can you let people be assaulted on your flights and do nothing about it,2/22/2015 17:33,Bellevue, WA,Not chosen
681461065,chiarapotenza,US Airways,@USAirways @AmericanAir Not providing pilots for your flights: is this a new feature of your merger? #efficencies,2/22/2015 17:31,Chicago, IL,Not chosen
681461066,bsniz,US Airways,@USAirways do you know what flight the pilots for 1581 are coming in on? Thanks.,2/22/2015 17:30,Chicago, IL ,Not chosen
681461068,Little_BeerGirl,US Airways,@USAirways PLEASE HELP need our plane to wait to go to #ELMIRA on Tarmac over an hr baggage took 45 and still not here thru customs,2/22/2015 17:27,Houston, TX,Not chosen
681461069,Mrodri0173,US Airways,@USAirways @AmericanAir USAIR #703 has returned to PHL due to issues with the fire detectors. What happens next?,2/22/2015 17:27,Louisville, KY ,Not chosen
681461071,packersri,US Airways,"@USAirways what is wrong in Boston? Why are only your plains not leaving tonight? Son needs to get back to state college, PA",2/22/2015 17:22,Louisville, KY ,Not chosen
681461072,snowcrash6666,US Airways,@USAirways over two hours on hold to talk to an agent..then it disconnects me.  been trying for two days! Wtf! Hire some CSRs u make $ now,2/22/2015 17:21,Salt Lake City, UT,Not chosen
681461073,bsniz,US Airways,@USAirways so you don't have a pilot now for #clt ‰Ïö #ord for at least another hour. Why on earth would you board the plane? Makes no sense!,2/22/2015 17:20,Chicago, IL ,Not chosen
681461074,PeterPiatetsky,US Airways,@USAirways flight 2120. Please get us a flight plan already. How is this an issue in 21st century?,2/22/2015 17:20,Milwaukee, WI ,Not chosen
681461075,crescentmoon01,US Airways,"@USAirways #fail when the inbound flight arrives after the scheduled outbound departure, and still ""on time"" http://t.co/k0MHZrJF6e",2/22/2015 17:15,Alexandria, VA,Not chosen
681461076,feizchristian,US Airways,@USAirways thanks for three Cancelled Flightled flight and making us go from raleigh to charlote to lexington to philly. istead of raleigh to philly,2/22/2015 17:15,Salt Lake City, UT,Not chosen
681461077,Mjacksonstl,US Airways,"@USAirways rant cont... To top it all off, rescheduled flight to TPA at 10:10 is already delayed. How can they be that bad?",2/22/2015 17:14,Stamford, CT,Not chosen
681461080,PeterPiatetsky,US Airways,@USAirways @AmericanAir. delay and mechanical issues on both my weekend flights. Ridiculous. Will tweet as long as we are delayed,2/22/2015 17:01,Milwaukee, WI ,Not chosen
681461081,RockHardGurl,US Airways,@USAirways Another great flight #FunFlightAttendants. Thanks for showing my dad wonderful customer service. #flt635 #LAX #PHX #SundayFunday,2/22/2015 16:59,Salt Lake City, UT,Not chosen
681461082,thebrainlair,US Airways,@USAirways What is happening? Have been sitting in Philly for hours. Pls take care of Flight 759 to Chicago. At least least us know! #soLate Flight,2/22/2015 16:56,Indianapolis, IN,Not chosen
681461084,ElmiraBudMan,US Airways,@USAirways @PHLAirport how can a plane scheduled to come in on time and actually happen. Then you bozos don't have any room us. #incompetent,2/22/2015 16:52,Detroit, MI,Not chosen
681461086,jwhill12,US Airways,@USAirways @AmericanAir Any word on accommodations for the passengers on US 746 when they arrive in Charlotte? Lot of tired passengers here,2/22/2015 16:48,Philadelphia, PA,Not chosen
681461087,BillyNealis,US Airways,"@USAirways @AmericanAir Thank you for a couple of easy, hassle free flights today, professional and friendly staff made everything easy!",2/22/2015 16:46,Salt Lake City, UT,Not chosen
681461088,ElmiraBudMan,US Airways,@USAirways hire smarter IT people if your systems keep crashing instead of some of the mooks you man some of these airports with. #goDelta,2/22/2015 16:44,Detroit, MI,Not chosen
681461089,fhillyer,US Airways,@USAirways flight 614 keeps telling a few more mins to take off its been an hour. First time with you not the best #lies #brokenpromises,2/22/2015 16:44,San Diego, CA,Not chosen
681461090,ElmiraBudMan,US Airways,@USAirways what is wrong with you guys and your inability to get planes in and out of Philly on time. Our pilot gave us a answer that was bs,2/22/2015 16:42,Detroit, MI,Not chosen
681461092,KOstrowka,US Airways,@USAirways I have received two reservation check-ins for two different flights for my one flight tomorrow morning. Need assistance ASAP,2/22/2015 16:40,Raleigh, NC,Not chosen
681461093,olfazo,US Airways,@USAirways where's our luggage? Been waiting more than an hour! Flight 2118.,2/22/2015 16:36,New York, NY,Not chosen
681461094,alexdfletcher,US Airways,@USAirways Cancelled Flightled the last part of a ticket and am confused from the email I received whether value remains. Is there someone I can ask?,2/22/2015 16:35,Salt Lake City, UT,Not chosen
681461095,JK47theweapon,US Airways,@USAirways You suck in Philadelphia.  Let us off this plane! #phl,2/22/2015 16:32,Philadelphia, PA,Not chosen
681461097,Andyba25,US Airways,@USAirways please have your people hold flight 599 from Phoenix to San Jose.  We pulling up to the gate! Scheduled to depart at 5:40,2/22/2015 16:29,Seattle, WA,Not chosen
681461100,LaChavalina,US Airways,"@USAirways That's 1h 10m waiting to get my bag, 1h40m of flight delays, plus the 2hrs of delay I had on the way out. Never flying you again.",2/22/2015 16:24,Plano, TX,Not chosen
681461101,MosheStatman,US Airways,@USAirways #stuck in Florida with no flights... Service sucks here. #nofood #nodrinks #nohelp,2/22/2015 16:22,Salt Lake City, UT,Not chosen
681461102,traxleris1,US Airways,"@USAirways - why can't the gate agent on flight #759 provide an update? Seriously, this is ridiculous how long people have been waiting",2/22/2015 16:21,Philadelphia, PA,Not chosen
681461103,mjkelesh,US Airways,@USAirways your IVR hung up on me because of high call volume? I need help. Call me,2/22/2015 16:19,Oakland, CA,Not chosen
681461104,JoanEisenstodt,US Airways,"@USAirways A tweeted apology is not enough for delay fiasco. NONE for insult from gate agent is worse. Except for Mark N., all bad at CLT.",2/22/2015 16:17,Washington, D.C. ,Not chosen
681461105,Little_BeerGirl,US Airways,"@USAirways sorry, we are in Philly. Should've told you that.",2/22/2015 16:14,Houston, TX,Not chosen
681461106,toddliveonfire,US Airways,@USAirways pilot for flight 729 didn't show until after departure ‰Î_•ü &amp; now there's a broken computer. Next time flying @United. #ALWAYSLate Flight,2/22/2015 16:14,Houston, TX,Not chosen
681461107,tworstwots,US Airways,@USAirways pilot says that we are going to take off in 10 minutes. So maybe the systems came back online?,2/22/2015 16:13,San Francisco, CA,Not chosen
681461109,CarloMJ1,US Airways,@USAirways @AmericanAir According to your costumer support your website is holding my money hostage and you cant do anything about it..,2/22/2015 16:11,Salt Lake City, UT,Not chosen
681461112,KeithFGorman,US Airways,@USAirways when your routing system goes down which grounds all your long haul flights you should think about a #failover plan,2/22/2015 16:08,Salt Lake City, UT,Not chosen
681461113,dixonbryce,US Airways,@USAirways @Truthh4 they didn't give you the wifi password? Smh,2/22/2015 16:07,Tucson, AZ,Not chosen
681461115,Spencerklein,US Airways,@USAirways ...was Cancelled Flightled and now I need to locate my baggage,2/22/2015 16:05,Salt Lake City, UT,Not chosen
681461116,Spencerklein,US Airways,@USAirways I need help locating my bag. I arrived in Denver last night at midnight from charlotte but my  8am flight to Hayden/steamboat,2/22/2015 16:05,Salt Lake City, UT,Not chosen
681461117,BrettPatrick_,US Airways,@USAirways #555PHLtoSLC this is happening now.,2/22/2015 16:05,Philadelphia, PA,Not chosen
681461118,_Leycar,US Airways,@USAirways what is going on with the computers? Why is my flight grounded? Why does your airline suck so much? #UnansweredQuestions,2/22/2015 16:03,Salt Lake City, UT,Not chosen
681461119,joekamal48,US Airways,@USAirways @AmericanAir 2hrs Late Flightr finally taking off_Ù÷â_Ù÷â_Ù÷â,2/22/2015 16:02,Salt Lake City, UT,Not chosen
681461120,shawnalea85,US Airways,"@USAirways holding your passengers hostage during your computer crash is not customer friendly, let us off the plane or get us moving",2/22/2015 15:59,Salt Lake City, UT,Not chosen
681461121,tank_martell,US Airways,@USAirways been on hold for over and hour now.,2/22/2015 15:57,Stockton, CA,Not chosen
681461122,tworstwots,US Airways,@USAirways pilot tells me that all @AmericanAir and US Airways flights across the country have stopped due to a computer system failure.,2/22/2015 15:57,San Francisco, CA,Not chosen
681461123,LaChavalina,US Airways,@USAirways Flt 4609 landed over half an hour ago. Not a single bag yet on the baggage claim. Hate you so much right now.,2/22/2015 15:56,Plano, TX,Not chosen
681461125,DaniLew_1,US Airways,@USAirways no word on delay reasons @LGB but Twitter is aflame with flight tracking computer crash. Rumors. True or Not?,2/22/2015 15:52,Tucson, AZ,Not chosen
681461126,AllisonTonkin,US Airways,"@USAirways stuck at the gate in Charlotte, NC waiting for ""release papers"" and a fix for a broken computer system.",2/22/2015 15:52,Salt Lake City, UT,Not chosen
681461127,Mwoodshop,US Airways,@USAirways Sitting at the gate on Flight 719 for an hour due to Sabre being down. What backup plan is in place if Sabre cannot be fixed?,2/22/2015 15:51,Jersey City, NJ ,Not chosen
681461129,mattsmith1868,US Airways,@USAirways can I get a beer please. Flight #1715,2/22/2015 15:47,San Francisco, CA,Not chosen
681461130,dailydebs,US Airways,@USAirways really? 8 hr delay in Virgin Island and not even a food voucher.,2/22/2015 15:45,Indianapolis, IN,Not chosen
681461131,runfixsteve,US Airways,@usairways the. Worst. Ever. #dca #customerservice,2/22/2015 15:43,St. Louis, MO,Not chosen
681461132,MadameMoodle,US Airways,@USAirways 2nd February in a row- stranded us when we try to return from Cancun! No contact info- no way to rebook! #badcustomerservice,2/22/2015 15:38,Round Rock, TX,Not chosen
681461133,terenceryan,US Airways,@USAirways printer problems causing us to sit on the runway for 45 mins. Get it together.,2/22/2015 15:38,Washington, D.C. ,Not chosen
681461135,jenw714,US Airways,@USAirways can you please help me find my luggage since you're the one who lost it? Your customer service SUCKS.,2/22/2015 15:34,Astoria, OR,Not chosen
681461136,DPodgorny,US Airways,@USAirways What is happening at Reagan Airport DCA? Long lines and four people working checkIn! #unhappy #DCA,2/22/2015 15:31,Salt Lake City, UT,Not chosen
681461139,runfixsteve,US Airways,@usairways 2 people working the counter at #dca? Massive lines. Poorly played. #winterstorm,2/22/2015 15:26,St. Louis, MO,Not chosen
681461140,mattsmith1868,US Airways,@USAirways what's going on in CLT?,2/22/2015 15:24,San Francisco, CA,Not chosen
